,S.N.,Symbol,Buyer,Seller,Quantity,Rate,Amount
13268,27,HDHPC,52,4,46,301.0,13846.0
13269,27,HDL,19,58,10,5550.0,55500.0
13270,27,MEN,17,29,62,942.0,58404.0
13271,27,FMDBL,49,35,10,820.0,8200.0
13272,27,JBBL,57,43,62,491.0,30442.0
13273,27,JBBL,57,13,38,490.0,18620.0
13274,27,PCBL,58,45,149,483.0,71967.0
13275,27,PMHPL,52,1,300,315.0,94500.0
13276,27,HIDCL,20,13,11,416.0,4576.0
13277,27,HIDCL,33,13,50,416.0,20800.0
13278,27,HIDCL,34,59,16,416.0,6656.0
13279,27,CFCL,28,25,20,447.0,8940.0
13280,27,CCBL,32,28,500,295.0,147500.0
13281,27,NIFRA,22,4,55,530.0,29150.0
13282,27,KKHC,51,33,16,314.0,5024.0
13283,27,SHL,51,42,111,277.0,30747.0
13284,27,UPCL,47,53,50,320.0,16000.0
13285,27,NRIC,28,49,200,1885.0,377000.0
13286,27,NRIC,28,57,60,1885.0,113100.0
13287,27,NRIC,28,46,100,1885.0,188500.0
13288,27,NRIC,28,38,23,1885.0,43355.0
13289,27,NRIC,28,35,100,1885.0,188500.0
13290,27,NRIC,28,34,10,1885.0,18850.0
13291,27,RLFL,20,55,100,521.0,52100.0
13292,27,UNHPL,35,8,13,365.0,4745.0
13293,27,UNHPL,41,8,20,365.0,7300.0
13294,27,UNHPL,21,8,100,365.0,36500.0
13295,27,UNHPL,59,8,100,365.0,36500.0
13296,27,UNHPL,52,8,67,365.0,24455.0
13297,27,UMHL,45,6,177,399.0,70623.0
13298,27,UMHL,19,6,373,399.0,148827.0
13299,27,MDB,41,34,50,625.0,31250.0
13300,27,JBBL,54,17,50,489.0,24450.0
13301,27,JBBL,35,17,50,489.0,24450.0
13302,27,JBBL,36,17,90,489.0,44010.0
13303,27,LBBL,59,57,500,642.0,321000.0
13304,27,AHPC,45,55,166,519.0,86154.0
13305,27,AHPC,53,55,134,519.0,69546.0
13306,27,CHDC,17,52,10,733.0,7330.0
13307,27,SRBL,16,4,27,389.0,10503.0
13308,27,NBL,6,36,100,456.0,45600.0
13309,27,UIC,45,6,200,795.0,159000.0
13310,27,UIC,17,6,50,795.0,39750.0
13311,27,CBL,32,49,132,298.0,39336.0
13312,27,CBL,5,49,100,298.0,29800.0
13313,27,CBL,32,49,100,298.0,29800.0
13314,27,CBL,42,49,20,298.0,5960.0
13315,27,CBL,53,49,50,298.0,14900.0
13316,27,CBL,36,49,200,298.0,59600.0
13317,27,CBL,11,49,400,298.0,119200.0
13318,27,CBL,51,49,96,298.0,28608.0
13319,27,RHPL,37,21,100,510.0,51000.0
13320,27,NRIC,49,33,10,1882.0,18820.0
13321,27,ILBS,47,21,11,1801.0,19811.0
13322,27,SANIMA,58,22,50,501.0,25050.0
13323,27,GFCL,51,51,100,706.0,70600.0
13324,27,SWBBL,32,14,100,1704.0,170400.0
13325,27,RHPL,43,5,500,513.0,256500.0
13326,27,SHPC,58,28,903,541.0,488523.0
13327,27,SHPC,58,28,97,540.0,52380.0
13328,27,BARUN,20,1,20,578.0,11560.0
13329,27,UIC,17,49,950,795.0,755250.0
13330,27,UIC,4,49,50,795.0,39750.0
13331,27,GBLBS,57,33,85,1237.0,105145.0
13332,27,NRN,46,5,10,698.0,6980.0
13333,27,NRN,52,5,90,698.0,62820.0
13334,27,PRVU,51,52,50,474.0,23700.0
13335,27,KKHC,51,49,60,313.0,18780.0
13336,27,DHPL,41,49,400,295.0,118000.0
13337,27,DHPL,41,45,200,294.0,58800.0
13338,27,SHPC,58,28,1623,540.0,876420.0
13339,27,BFC,34,48,150,424.0,63600.0
13340,27,NLIC,52,41,64,2074.0,132736.0
13341,27,NLIC,52,13,10,2074.0,20740.0
13342,27,NLIC,52,48,26,2074.0,53924.0
13343,27,UNHPL,52,55,50,365.0,18250.0
13344,27,NMB50,49,58,100,15.2,1520.0
13345,27,NICLBSL,58,49,10,1606.0,16060.0
13346,27,SHEL,48,29,30,430.0,12900.0
13347,27,SHEL,59,29,70,430.0,30100.0
13348,27,MBL,50,33,1540,406.0,625240.0
13349,27,MBL,25,33,55,406.0,22330.0
13350,27,MBL,10,33,2000,407.0,814000.0
13351,27,MBL,49,33,50,407.0,20350.0
13352,27,MBL,32,33,100,407.0,40700.0
13353,27,MBL,49,33,200,407.0,81400.0
13354,27,MBL,36,33,50,407.0,20350.0
13355,27,MBL,55,33,150,407.0,61050.0
13356,27,MBL,6,33,25,408.0,10200.0
13357,27,MBL,56,33,830,409.0,339470.0
13358,27,GHL,57,6,500,324.0,162000.0
13359,27,UNHPL,52,1,10,365.0,3650.0
13360,27,NRIC,46,37,40,1882.0,75280.0
13361,27,NBL,45,36,500,456.0,228000.0
13362,27,NBL,6,36,15,456.0,6840.0
13363,27,NBL,45,36,100,456.0,45600.0
13364,27,NBL,43,36,10,456.0,4560.0
13365,27,NBL,4,36,1607,456.0,732792.0
13366,27,NBL,38,36,200,457.0,91400.0
13367,27,NBL,19,36,43,457.0,19651.0
13368,27,NBL,6,36,109,457.0,49813.0
13369,27,NBL,43,36,79,457.0,36103.0
13370,27,NRN,33,56,10,699.0,6990.0
13371,27,GIC,50,45,10,756.0,7560.0
13372,27,HIDCL,34,45,183,416.0,76128.0
13373,27,HIDCL,33,45,77,416.0,32032.0
13374,27,RLI,8,55,100,710.0,71000.0
13375,27,PROFL,41,58,330,400.0,132000.0
13376,27,API,35,1,120,435.0,52200.0
13377,27,API,35,58,140,435.0,60900.0
13378,27,API,35,41,500,435.0,217500.0
13379,27,API,35,58,17,435.0,7395.0
13380,27,API,35,21,23,435.0,10005.0
13381,27,IGI,38,26,80,1300.0,104000.0
13382,27,IGI,16,26,320,1300.0,416000.0
13383,27,GBIME,49,56,50,460.0,23000.0
13384,27,NIFRA,22,13,50,530.0,26500.0
13385,27,CHDC,17,46,10,733.0,7330.0
13386,27,API,33,21,477,435.0,207495.0
13387,27,API,33,33,23,435.0,10005.0
13388,27,ALICL,20,42,130,1433.0,186290.0
13389,27,ALICL,20,53,70,1433.0,100310.0
13390,27,ALBSL,52,54,12,1760.0,21120.0
13391,27,AIL,35,34,10,884.0,8840.0
13392,27,CGH,58,17,50,1690.0,84500.0
13393,27,CGH,42,17,50,1690.0,84500.0
13394,27,CGH,58,17,20,1690.0,33800.0
13395,27,CGH,42,17,100,1690.0,169000.0
13396,27,CGH,34,17,50,1690.0,84500.0
13397,27,CGH,59,17,35,1690.0,59150.0
13398,27,NHPC,55,45,1986,300.0,595800.0
13399,27,NHPC,55,47,14,300.0,4200.0
13400,27,MEN,17,50,10,942.0,9420.0
13401,27,NHPC,38,42,300,299.0,89700.0
13402,27,KKHC,19,49,10,313.0,3130.0
13403,27,CBBL,1,49,230,1764.0,405720.0
13404,27,SBI,49,34,20,433.0,8660.0
13405,27,API,21,33,25,435.0,10875.0
13406,27,PICL,5,8,100,940.0,94000.0
13407,27,LBBL,59,28,50,642.0,32100.0
13408,27,SHL,45,53,100,276.0,27600.0
13409,27,NLICL,22,3,290,1273.0,369170.0
13410,27,NLICL,35,3,50,1273.0,63650.0
13411,27,NLICL,39,3,300,1273.0,381900.0
13412,27,NLICL,16,3,250,1273.0,318250.0
13413,27,NLICL,38,3,100,1274.0,127400.0
13414,27,NLICL,6,3,10,1274.0,12740.0
13415,27,API,49,57,57,434.0,24738.0
13416,27,API,4,57,143,434.0,62062.0
13417,27,RADHI,57,26,26,1077.0,28002.0
13418,27,RADHI,57,49,24,1072.0,25728.0
13419,27,SFCL,35,38,50,400.0,20000.0
13420,27,LBBL,59,57,200,642.0,128400.0
13421,27,GLICL,7,45,20,819.0,16380.0
13422,27,HIDCL,33,42,100,416.0,41600.0
13423,27,NICLBSL,58,44,10,1606.0,16060.0
13424,27,RLFL,49,50,100,525.0,52500.0
13425,27,SHL,45,37,187,276.0,51612.0
13426,27,SHL,14,37,1214,276.0,335064.0
13427,27,NHPC,42,47,40,298.0,11920.0
13428,27,NHPC,14,47,100,299.0,29900.0
13429,27,GIC,51,39,10,756.0,7560.0
13430,27,HPPL,42,10,20,484.0,9680.0
13431,27,RHPL,37,41,20,510.0,10200.0
13432,27,CHL,41,45,11,463.0,5093.0
13433,27,UPPER,45,8,155,753.0,116715.0
13434,27,UPPER,45,13,40,753.0,30120.0
13435,27,UPPER,45,34,200,753.0,150600.0
13436,27,UPPER,45,42,50,752.0,37600.0
13437,27,UPPER,45,55,30,752.0,22560.0
13438,27,UPPER,45,41,25,752.0,18800.0
13439,27,API,4,48,57,434.0,24738.0
13440,27,API,10,48,300,434.0,130200.0
13441,27,API,45,48,100,434.0,43400.0
13442,27,API,34,48,1033,434.0,448322.0
13443,27,DDBL,17,43,14,1719.0,24066.0
13444,27,KKHC,17,49,30,314.0,9420.0
13445,27,BFC,53,49,20,424.0,8480.0
13446,27,NHPC,29,47,50,300.0,15000.0
13447,27,KKHC,17,13,50,314.0,15700.0
13448,27,KRBL,58,28,20,379.0,7580.0
13449,27,MBL,56,41,170,409.0,69530.0
13450,27,AIL,35,55,50,884.0,44200.0
13451,27,HPPL,42,58,1000,484.0,484000.0
13452,27,BARUN,36,28,20,586.0,11720.0
13453,27,HPPL,26,41,10,485.0,4850.0
13454,27,HPPL,26,49,10,485.0,4850.0
13455,27,BOKL,38,17,167,395.0,65965.0
13456,27,BOKL,38,11,90,393.0,35370.0
13457,27,BOKL,38,34,243,393.0,95499.0
13458,27,NIFRA,22,35,50,530.0,26500.0
13459,27,NIFRA,22,45,50,530.0,26500.0
13460,27,NIFRA,22,42,50,530.0,26500.0
13461,27,NIFRA,22,57,20,530.0,10600.0
13462,27,NIFRA,22,42,60,530.0,31800.0
13463,27,NIFRA,22,41,65,530.0,34450.0
13464,27,AHPC,18,37,956,520.0,497120.0
13465,27,AHPC,18,44,44,520.0,22880.0
13466,27,NRIC,46,58,39,1882.0,73398.0
13467,27,HIDCL,33,50,23,416.0,9568.0
13468,27,HIDCL,21,50,200,416.0,83200.0
13469,27,KRBL,58,28,20,380.0,7600.0
13470,27,ALICL,36,53,30,1433.0,42990.0
13471,27,RLI,48,28,43,711.0,30573.0
13472,27,RLI,48,59,30,711.0,21330.0
13473,27,UPCL,1,56,100,321.0,32100.0
13474,27,RLI,1,59,20,711.0,14220.0
13475,27,RLI,1,19,30,711.0,21330.0
13476,27,UMHL,19,43,127,399.0,50673.0
13477,27,GFCL,51,52,191,706.0,134846.0
13478,27,BFC,57,19,10,425.0,4250.0
13479,27,SHINE,33,42,40,446.0,17840.0
13480,27,SHINE,42,42,10,446.0,4460.0
13481,27,NMB,58,28,20,460.0,9200.0
13482,27,AHPC,53,58,60,519.0,31140.0
13483,27,CIT,57,50,18,4135.0,74430.0
13484,27,CIT,32,50,71,4136.0,293656.0
13485,27,SDLBSL,26,58,11,1700.0,18700.0
13486,27,SJCL,28,59,10,465.0,4650.0
13487,27,SJCL,32,59,300,465.0,139500.0
13488,27,SJCL,58,59,30,465.0,13950.0
13489,27,SJCL,6,59,480,465.0,223200.0
13490,27,UPCL,47,22,100,320.0,32000.0
13491,27,SJCL,6,34,20,465.0,9300.0
13492,27,SRBL,16,4,21,389.0,8169.0
13493,27,HIDCL,6,44,50,417.0,20850.0
13494,27,SHL,14,6,269,276.0,74244.0
13495,27,CIT,32,38,29,4136.0,119944.0
13496,27,CIT,6,38,10,4136.0,41360.0
13497,27,GLICL,40,22,48,820.0,39360.0
13498,27,GLICL,40,29,52,820.0,42640.0
13499,27,SHPC,58,21,47,540.0,25380.0
13500,28,GUFL,13,45,30,1320.0,39600.0
13501,28,LBL,26,22,200,424.0,84800.0
13502,28,PCBL,41,41,50,482.0,24100.0
13503,28,PCBL,58,41,50,482.0,24100.0
13504,28,HDL,55,16,35,5521.0,193235.0
13505,28,UPCL,47,42,50,320.0,16000.0
13506,28,KKHC,17,33,80,314.0,25120.0
13507,28,PFL,3,36,25,701.0,17525.0
13508,28,HDHPC,33,36,50,302.0,15100.0
13509,28,KKHC,38,33,120,314.0,37680.0
13510,28,KKHC,38,29,55,314.0,17270.0
13511,28,GIC,51,26,10,756.0,7560.0
13512,28,KKHC,32,38,100,313.0,31300.0
13513,28,JBBL,36,49,100,489.0,48900.0
13514,28,NHPC,14,5,200,299.0,59800.0
13515,28,MLBSL,40,22,13,5000.0,65000.0
13516,28,NCCB,51,28,150,379.0,56850.0
13517,28,SHL,51,42,127,277.0,35179.0
13518,28,PROFL,41,41,30,400.0,12000.0
13519,28,API,34,42,50,434.0,21700.0
13520,28,RHPL,37,42,50,510.0,25500.0
13521,28,GHL,39,6,1000,324.0,324000.0
13522,28,GHL,49,6,25,324.0,8100.0
13523,28,GHL,42,6,100,324.0,32400.0
13524,28,GHL,20,6,50,324.0,16200.0
13525,28,GHL,13,6,100,324.0,32400.0
13526,28,GHL,25,6,447,324.0,144828.0
13527,28,GHL,42,6,100,325.0,32500.0
13528,28,NRN,33,58,10,699.0,6990.0
13529,28,RHPC,36,29,45,600.0,27000.0
13530,28,UPCL,47,32,50,320.0,16000.0
13531,28,RHPL,37,14,110,510.0,56100.0
13532,28,RHPL,54,14,40,510.0,20400.0
13533,28,GMFBS,14,26,10,1617.0,16170.0
13534,28,NIFRA,58,45,60,529.0,31740.0
13535,28,RRHP,35,58,500,417.0,208500.0
13536,28,SADBL,36,19,50,435.0,21750.0
13537,28,SADBL,36,58,20,434.0,8680.0
13538,28,SADBL,36,57,100,432.0,43200.0
13539,28,NRIC,36,34,20,1885.0,37700.0
13540,28,MNBBL,55,41,50,686.0,34300.0
13541,28,UNHPL,49,53,50,367.0,18350.0
13542,28,BOKL,58,11,10,394.0,3940.0
13543,28,JLI,11,22,10,815.0,8150.0
13544,28,AHPC,39,44,526,520.0,273520.0
13545,28,AHPC,39,47,50,520.0,26000.0
13546,28,AHPC,39,49,100,520.0,52000.0
13547,28,AHPC,39,38,100,520.0,52000.0
13548,28,AHPC,39,38,74,520.0,38480.0
13549,28,AHPC,39,41,100,520.0,52000.0
13550,28,AHPC,39,21,50,520.0,26000.0
13551,28,AHPC,39,48,500,520.0,260000.0
13552,28,AHPC,39,13,1000,520.0,520000.0
13553,28,API,34,32,47,434.0,20398.0
13554,28,RHPL,54,59,10,510.0,5100.0
13555,28,RHPL,50,59,30,510.0,15300.0
13556,28,RLI,8,28,10,710.0,7100.0
13557,28,CIT,14,50,10,4140.0,41400.0
13558,28,CIT,14,43,20,4140.0,82800.0
13559,28,UPPER,45,41,175,752.0,131600.0
13560,28,UPPER,45,46,50,752.0,37600.0
13561,28,UPPER,45,10,135,752.0,101520.0
13562,28,UPPER,45,25,140,751.0,105140.0
13563,28,RHPL,50,45,270,510.0,137700.0
13564,28,UMRH,25,6,10,499.0,4990.0
13565,28,NHPC,49,47,50,300.0,15000.0
13566,28,SGI,38,13,30,791.0,23730.0
13567,28,UPPER,3,25,300,751.0,225300.0
13568,28,UPPER,48,25,10,751.0,7510.0
13569,28,ALICL,44,41,100,1430.0,143000.0
13570,28,NRN,57,3,10,700.0,7000.0
13571,28,NRN,57,29,10,700.0,7000.0
13572,28,NRN,57,56,10,700.0,7000.0
13573,28,CHCL,13,57,299,714.0,213486.0
13574,28,CHCL,49,57,130,714.0,92820.0
13575,28,CHCL,7,57,71,714.0,50694.0
13576,28,SSHL,45,6,50,352.0,17600.0
13577,28,SSHL,18,42,50,351.0,17550.0
13578,28,SAPDBL,58,52,20,377.0,7540.0
13579,28,SINDU,1,6,20,415.0,8300.0
13580,28,SINDU,1,54,103,415.0,42745.0
13581,28,RHPL,50,17,100,510.0,51000.0
13582,28,NRIC,46,33,10,1882.0,18820.0
13583,28,EDBL,42,25,98,816.0,79968.0
13584,28,AHPC,53,51,244,519.0,126636.0
13585,28,API,34,41,280,434.0,121520.0
13586,28,NIFRA,58,56,60,529.0,31740.0
13587,28,NLIC,58,48,44,2074.0,91256.0
13588,28,NHPC,42,21,210,298.0,62580.0
13589,28,NRIC,46,14,100,1882.0,188200.0
13590,28,NRIC,46,17,10,1882.0,18820.0
13591,28,NHPC,42,29,70,298.0,20860.0
13592,28,NHPC,47,29,30,299.0,8970.0
13593,28,NHPC,41,29,200,299.0,59800.0
13594,28,NHPC,51,29,700,299.0,209300.0
13595,28,RLFL,39,50,50,525.0,26250.0
13596,28,KSBBL,33,58,110,583.0,64130.0
13597,28,KSBBL,25,58,23,583.0,13409.0
13598,28,CCBL,58,28,60,295.0,17700.0
13599,28,UPCL,43,56,1000,321.0,321000.0
13600,28,CIT,6,21,10,4136.0,41360.0
13601,28,RSDC,49,6,10,860.0,8600.0
13602,28,SPDL,36,33,15,440.0,6600.0
13603,28,NIFRA,29,41,40,530.0,21200.0
13604,28,JOSHI,57,16,20,316.0,6320.0
13605,28,JLI,41,56,10,814.0,8140.0
13606,28,ICFC,1,56,300,640.0,192000.0
13607,28,JBBL,44,13,100,490.0,49000.0
13608,28,SHPC,58,38,50,540.0,27000.0
13609,28,SHPC,58,53,280,540.0,151200.0
13610,28,MFIL,43,40,45,1085.0,48825.0
13611,28,MFIL,34,40,105,1087.0,114135.0
13612,28,MFIL,34,40,100,1087.0,108700.0
13613,28,CHDC,17,52,10,733.0,7330.0
13614,28,NIFRA,58,52,50,529.0,26450.0
13615,28,NCCB,17,28,50,379.0,18950.0
13616,28,NCCB,17,28,950,379.0,360050.0
13617,28,HGI,45,11,50,872.0,43600.0
13618,28,SGI,38,47,50,791.0,39550.0
13619,28,NRIC,29,17,10,1882.0,18820.0
13620,28,NRIC,29,44,10,1882.0,18820.0
13621,28,CIT,35,43,11,4140.0,45540.0
13622,28,MNBBL,26,41,30,686.0,20580.0
13623,28,SHINE,51,56,100,448.0,44800.0
13624,28,API,34,49,145,434.0,62930.0
13625,28,API,34,56,200,434.0,86800.0
13626,28,API,34,49,30,434.0,13020.0
13627,28,API,34,29,215,434.0,93310.0
13628,28,UPCL,47,53,10,320.0,3200.0
13629,28,SPDL,36,42,150,440.0,66000.0
13630,28,SPDL,36,48,15,440.0,6600.0
13631,28,SPDL,36,42,50,440.0,22000.0
13632,28,SPDL,36,45,50,440.0,22000.0
13633,28,MLBL,51,32,100,459.0,45900.0
13634,28,NFS,45,26,200,450.0,90000.0
13635,28,NFS,34,26,50,450.0,22500.0
13636,28,NFS,57,26,39,450.0,17550.0
13637,28,NHPC,55,47,186,300.0,55800.0
13638,28,NHPC,55,4,14,300.0,4200.0
13639,28,MLBL,32,21,150,460.0,69000.0
13640,28,NHPC,17,4,36,300.0,10800.0
13641,28,NHPC,17,17,14,300.0,4200.0
13642,28,KBL,47,42,100,394.0,39400.0
13643,28,PLIC,20,29,600,1052.0,631200.0
13644,28,AIL,35,39,10,884.0,8840.0
13645,28,SHPC,35,41,250,538.0,134500.0
13646,28,SHINE,14,56,70,448.0,31360.0
13647,28,NIFRA,58,34,50,529.0,26450.0
13648,28,HIDCL,21,51,50,416.0,20800.0
13649,28,HIDCL,7,51,50,416.0,20800.0
13650,28,SFCL,16,38,300,400.0,120000.0
13651,28,DHPL,19,11,185,291.0,53835.0
13652,28,DHPL,58,11,100,293.0,29300.0
13653,28,DHPL,25,11,100,293.0,29300.0
13654,28,DHPL,28,11,115,293.0,33695.0
13655,28,API,11,29,10,434.0,4340.0
13656,28,NHPC,33,17,136,300.0,40800.0
13657,28,NHPC,33,32,200,300.0,60000.0
13658,28,NHPC,33,58,10,300.0,3000.0
13659,28,NHPC,33,41,154,300.0,46200.0
13660,28,JBBL,36,59,810,489.0,396090.0
13661,28,JBBL,42,59,190,489.0,92910.0
13662,28,UIC,4,41,100,795.0,79500.0
13663,28,MEN,17,53,10,942.0,9420.0
13664,28,CBL,47,42,30,299.0,8970.0
13665,28,SHPC,35,36,26,538.0,13988.0
13666,28,SGI,38,49,10,791.0,7910.0
13667,28,AKJCL,45,11,44,300.0,13200.0
13668,28,AKJCL,38,11,100,300.0,30000.0
13669,28,AKJCL,42,11,100,300.0,30000.0
13670,28,AKJCL,54,11,10,300.0,3000.0
13671,28,AKJCL,50,11,200,300.0,60000.0
13672,28,AKJCL,28,11,500,300.0,150000.0
13673,28,AKJCL,32,11,200,300.0,60000.0
13674,28,AKJCL,58,11,50,300.0,15000.0
13675,28,AKJCL,49,11,100,300.0,30000.0
13676,28,AKJCL,10,11,121,300.0,36300.0
13677,28,AKJCL,19,11,25,301.0,7525.0
13678,28,AKJCL,59,11,50,302.0,15100.0
13679,28,RLI,29,19,30,711.0,21330.0
13680,28,NIFRA,7,41,200,530.0,106000.0
13681,28,HDHPC,52,28,10,301.0,3010.0
13682,28,UMHL,14,43,100,399.0,39900.0
13683,28,AHPC,53,49,258,519.0,133902.0
13684,28,AHPC,53,45,244,519.0,126636.0
13685,28,AHPC,53,53,60,519.0,31140.0
13686,28,GUFL,19,53,26,1317.0,34242.0
13687,28,SHIVM,36,58,80,1570.0,125600.0
13688,28,CHL,41,38,50,463.0,23150.0
13689,28,GLICL,33,19,389,817.0,317813.0
13690,28,GLICL,33,19,300,819.0,245700.0
13691,28,GLICL,34,19,30,819.0,24570.0
13692,28,NHPC,42,21,50,298.0,14900.0
13693,28,NHPC,25,21,100,299.0,29900.0
13694,28,RHPL,44,13,80,509.0,40720.0
13695,28,NHPC,39,41,246,300.0,73800.0
13696,28,NHPC,39,33,54,300.0,16200.0
13697,28,NIFRA,58,39,300,529.0,158700.0
13698,28,NTC,29,32,770,1314.0,1011780.0
13699,28,NTC,29,42,70,1310.0,91700.0
13700,28,NRIC,41,44,10,1882.0,18820.0
13701,28,SHL,14,34,100,276.0,27600.0
13702,28,UNHPL,52,57,198,365.0,72270.0
13703,28,UNHPL,42,57,182,366.0,66612.0
13704,28,UNHPL,45,57,20,367.0,7340.0
13705,28,UNHPL,19,57,100,367.0,36700.0
13706,28,UNHPL,53,57,200,368.0,73600.0
13707,28,AIL,35,57,50,884.0,44200.0
13708,28,SRBL,16,4,30,389.0,11670.0
13709,28,GBBL,35,38,450,551.0,247950.0
13710,28,GBBL,53,38,50,551.0,27550.0
13711,28,HPPL,42,38,400,484.0,193600.0
13712,28,DDBL,17,34,10,1719.0,17190.0
13713,28,SLICL,56,34,230,995.0,228850.0
13714,28,SLICL,49,34,200,995.0,199000.0
13715,28,SLICL,59,34,100,995.0,99500.0
13716,28,SLICL,34,34,10,995.0,9950.0
13717,28,SLICL,6,34,50,995.0,49750.0
13718,28,SLICL,29,34,100,996.0,99600.0
13719,28,SLICL,56,34,50,996.0,49800.0
13720,28,SLICL,39,34,50,996.0,49800.0
13721,28,SLICL,32,34,10,996.0,9960.0
13722,28,SLICL,39,34,100,997.0,99700.0
13723,28,SLICL,55,34,100,998.0,99800.0
13724,28,JBBL,34,13,10,490.0,4900.0
13725,28,CIT,45,43,25,4140.0,103500.0
13726,28,CIT,45,58,25,4139.0,103475.0
13727,28,NTC,6,42,190,1310.0,248900.0
13728,28,EBL,26,50,150,773.0,115950.0
13729,28,EBL,26,17,50,773.0,38650.0
13730,28,RHPL,49,21,25,512.0,12800.0
13731,28,RHPL,49,35,80,512.0,40960.0
13732,28,RHPL,49,51,40,512.0,20480.0
13733,28,RHPL,49,29,40,512.0,20480.0
13734,28,RHPL,49,1,4230,512.0,2165760.0
13735,28,RHPL,49,57,40,511.0,20440.0
13736,28,RHPL,49,48,43,511.0,21973.0
13737,28,RHPL,49,50,40,511.0,20440.0
13738,28,RHPL,49,49,80,510.0,40800.0
13739,28,RHPL,49,41,300,510.0,153000.0
13740,28,RHPL,49,38,82,510.0,41820.0
13741,28,FMDBL,28,35,20,820.0,16400.0
13742,28,HIDCL,58,44,10,417.0,4170.0
13743,28,AHPC,44,39,200,519.0,103800.0
13744,28,MEGA,49,50,20,387.0,7740.0
13745,28,NHPC,59,33,46,300.0,13800.0
13746,28,NHPC,59,45,254,300.0,76200.0
13747,28,RBCL,32,14,10,22101.0,221010.0
13748,28,NICLBSL,58,56,10,1606.0,16060.0
13749,28,CHDC,17,40,10,733.0,7330.0
13750,28,NRIC,49,43,50,1881.0,94050.0
13751,28,MEGA,49,6,25,388.0,9700.0
13752,28,ADBL,45,22,126,488.0,61488.0
13753,28,ADBL,38,22,10,488.0,4880.0
13754,28,ADBL,19,22,64,488.0,31232.0
13755,28,GBBL,57,29,192,552.0,105984.0
13756,28,GBBL,57,42,50,552.0,27600.0
13757,28,GBBL,57,34,100,552.0,55200.0
13758,28,GBBL,57,38,150,552.0,82800.0
13759,28,GBBL,57,59,508,552.0,280416.0
13760,28,MLBL,32,25,50,460.0,23000.0
13761,28,RSDC,38,39,15,855.0,12825.0
13762,28,RSDC,58,39,35,855.0,29925.0
13763,28,KKHC,36,29,100,314.0,31400.0
13764,28,KKHC,33,29,330,314.0,103620.0
13765,28,KKHC,28,29,15,315.0,4725.0
13766,28,API,3,29,500,434.0,217000.0
13767,28,AKPL,44,45,103,491.0,50573.0
13768,28,JLI,41,19,10,814.0,8140.0
13769,28,HIDCL,35,44,67,417.0,27939.0
13770,28,NICL,16,19,100,1155.0,115500.0
13771,28,NICL,6,19,13,1155.0,15015.0
13772,28,RADHI,38,36,10,1072.0,10720.0
13773,28,UIC,4,43,50,795.0,39750.0
13774,28,NRN,33,13,30,699.0,20970.0
13775,28,KSBBL,49,1,25,584.0,14600.0
13776,28,RBCL,32,50,22,22101.0,486222.0
13777,28,RBCL,51,50,20,22102.0,442040.0
13778,28,GLH,29,52,10,403.0,4030.0
13779,28,NHPC,32,17,100,299.0,29900.0
13780,28,SIFC,46,29,150,504.0,75600.0
13781,28,RHPC,36,35,100,600.0,60000.0
13782,28,AKPL,44,57,4843,491.0,2377913.0
13783,28,AKPL,34,57,157,493.0,77401.0
13784,28,SRBL,1,20,200,391.0,78200.0
13785,28,NLICL,44,3,50,1275.0,63750.0
13786,28,CBL,22,28,15,300.0,4500.0
13787,28,LGIL,26,33,54,861.0,46494.0
13788,28,AIL,35,1,10,884.0,8840.0
13789,28,AIL,35,28,10,884.0,8840.0
13790,28,AIL,35,19,105,883.0,92715.0
13791,28,RHPL,44,28,10,509.0,5090.0
13792,28,NHPC,42,41,100,298.0,29800.0
13793,28,KKHC,33,25,100,314.0,31400.0
13794,28,NRIC,45,44,20,1882.0,37640.0
13795,28,GFCL,45,38,500,706.0,353000.0
13796,28,SDLBSL,57,58,50,1700.0,85000.0
13797,28,SDLBSL,49,58,50,1700.0,85000.0
13798,28,AIL,26,19,10,883.0,8830.0
13799,28,NRIC,48,44,80,1882.0,150560.0
13800,28,CBL,32,28,500,300.0,150000.0
13801,28,ADBL,41,44,50,489.0,24450.0
13802,28,ADBL,41,14,21,489.0,10269.0
13803,28,API,25,29,75,434.0,32550.0
13804,28,API,25,50,100,434.0,43400.0
13805,28,API,25,38,125,434.0,54250.0
13806,28,API,58,38,200,434.0,86800.0
13807,28,GBIME,58,56,50,460.0,23000.0
13808,28,NHPC,42,58,200,298.0,59600.0
13809,28,JOSHI,6,16,20,318.0,6360.0
13810,28,RHPL,44,11,50,509.0,25450.0
13811,28,API,46,38,200,434.0,86800.0
13812,28,UIC,5,59,50,796.0,39800.0
13813,28,GBIME,38,56,50,460.0,23000.0
13814,28,GBIME,39,56,500,460.0,230000.0
13815,28,GBIME,35,56,200,460.0,92000.0
13816,28,GBIME,51,56,95,460.0,43700.0
13817,28,CCBL,59,34,10,294.0,2940.0
13818,28,CHCL,7,17,29,714.0,20706.0
13819,28,CHCL,41,17,51,714.0,36414.0
13820,28,GUFL,19,49,20,1317.0,26340.0
13821,28,SHL,14,55,1121,276.0,309396.0
13822,28,SHL,14,6,1010,276.0,278760.0
13823,28,GLH,42,28,10,404.0,4040.0
13824,28,HIDCL,35,41,10,417.0,4170.0
13825,28,NIFRA,58,56,50,529.0,26450.0
13826,28,SHIVM,57,58,20,1570.0,31400.0
